Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Unit Code,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Status,Energy Source 1,Energy Source 2,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year
195,Alabama Power Co,3,Barry,AL,Mobile,1,ST,,153.1,138.0,138.0,OP,BIT,,2,1954,12,2019
195,Alabama Power Co,3,Barry,AL,Mobile,2,ST,,153.1,137.0,137.0,OP,BIT,,7,1954,12,2019
195,Alabama Power Co,3,Barry,AL,Mobile,3,ST,,272.0,249.0,249.0,OP,BIT,,7,1959, , 
195,Alabama Power Co,3,Barry,AL,Mobile,4,ST,,403.7,362.0,362.0,OP,BIT,,12,1969, , 
195,Alabama Power Co,3,Barry,AL,Mobile,5,ST,,788.8,726.5,726.5,OP,BIT,,10,1971, , 
195,Alabama Power Co,7,Gadsden,AL,Etowah,1,ST,,69.0,64.0,64.0,OP,BIT,NG,4,1949,12,2019
195,Alabama Power Co,7,Gadsden,AL,Etowah,2,ST,,69.0,66.0,66.0,OP,BIT,NG,7,1949,12,2019
195,Alabama Power Co,8,Gorgas,AL,Walker,10,ST,,788.8,703.0,703.0,OP,BIT,,10,1972, , 
195,Alabama Power Co,8,Gorgas,AL,Walker,6,ST,,125.0,103.0,103.0,OP,BIT,,4,1951,4,2015
195,Alabama Power Co,8,Gorgas,AL,Walker,7,ST,,125.0,104.0,104.0,OP,BIT,,7,1952,4,2015
195,Alabama Power Co,8,Gorgas,AL,Walker,8,ST,,187.5,161.0,161.0,OP,BIT,,5,1956, , 
195,Alabama Power Co,8,Gorgas,AL,Walker,9,ST,,190.4,170.0,170.0,OP,BIT,,6,1958, , 
195,Alabama Power Co,10,Greene County,AL,Greene,1,ST,,299.2,254.0,254.0,OP,BIT,SUB,6,1965, , 
195,Alabama Power Co,10,Greene County,AL,Greene,2,ST,,269.2,243.0,243.0,OP,BIT,SUB,7,1966, , 
195,Alabama Power Co,26,E C Gaston,AL,Shelby,1,ST,,272.0,254.0,254.0,OP,BIT,,5,1960, , 
195,Alabama Power Co,26,E C Gaston,AL,Shelby,2,ST,,272.0,256.0,256.0,OP,BIT,,7,1960, , 
195,Alabama Power Co,26,E C Gaston,AL,Shelby,3,ST,,272.0,254.0,254.0,OP,BIT,,6,1961, , 
195,Alabama Power Co,26,E C Gaston,AL,Shelby,5,ST,,952.0,842.0,842.0,OP,BIT,,8,1974, , 
195,Alabama Power Co,26,E C Gaston,AL,Shelby,ST4,ST,,244.8,256.0,256.0,OP,BIT,,6,1962, , 
18642,Tennessee Valley Authority,47,Colbert,AL,Colbert,1,ST,,200.0,178.0,182.0,OP,BIT,SUB,1,1955,3,2016
18642,Tennessee Valley Authority,47,Colbert,AL,Colbert,2,ST,,200.0,178.0,182.0,OP,BIT,SUB,3,1955,3,2016
18642,Tennessee Valley Authority,47,Colbert,AL,Colbert,3,ST,,200.0,178.0,182.0,OP,BIT,SUB,7,1955,3,2016
18642,Tennessee Valley Authority,47,Colbert,AL,Colbert,4,ST,,200.0,178.0,182.0,OP,BIT,SUB,11,1955,3,2016
18642,Tennessee Valley Authority,47,Colbert,AL,Colbert,5,ST,,550.0,472.0,481.0,OP,BIT,,11,1965, , 
18642,Tennessee Valley Authority,50,Widows Creek,AL,Jackson,7,ST,,575.0,473.0,476.0,OP,BIT,,2,1961, , 
18642,Tennessee Valley Authority,50,Widows Creek,AL,Jackson,8,ST,,550.0,465.0,469.0,OP,BIT,,2,1965,4,2015
3265,Cleco Power LLC,51,Dolet Hills,LA,DeSoto,1,ST,,720.7,642.4, ,OP,LIG,,4,1986, , 
189,PowerSouth Energy Cooperative,56,Charles R Lowman,AL,Washington,1,ST,,66.0,80.0,80.0,OP,BIT,,6,1969, , 
189,PowerSouth Energy Cooperative,56,Charles R Lowman,AL,Washington,2,ST,,236.0,238.0,238.0,OP,BIT,,6,1978, , 
189,PowerSouth Energy Cooperative,56,Charles R Lowman,AL,Washington,3,ST,,236.0,238.0,238.0,OP,BIT,,6,1980, , 
40606,City of Grand Island - (NE),59,Platte,NE,HALL,1,ST,,109.8,100.0,100.0,OP,SUB,,12,1982, , 
8245,City of Hastings - (NE),60,Whelan Energy Center,NE,Adams,1,ST,,76.3,77.0,77.0,OP,SUB,,7,1981, , 
8245,City of Hastings - (NE),60,Whelan Energy Center,NE,Adams,2,ST,,248.0,232.0,232.0,OP,SUB,,6,2011, , 
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,AK,Fairbanks North Star,1,ST,,5.0,4.3,4.7,OP,SUB,,6,1952, , 
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,AK,Fairbanks North Star,2,ST,,2.5,2.0,2.0,OP,SUB,,6,1952, , 
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,AK,Fairbanks North Star,5,ST,,20.0,21.7,22.4,OP,SUB,,6,1975, , 
30151,"Tri-State G & T Assn, Inc",87,Escalante,NM,McKinley,1,ST,,257.0,247.0,247.0,OP,SUB,NG,12,1984, , 
18315,Sunflower Electric Power Corp,108,Holcomb,KS,Finney,1,ST,,348.7,358.8,358.8,OP,SUB,NG,8,1983, , 
803,Arizona Public Service Co,113,Cholla,AZ,Navajo,1,ST,,113.6,116.0,116.0,OP,SUB,BIT,5,1962, , 
803,Arizona Public Service Co,113,Cholla,AZ,Navajo,2,ST,,288.9,260.0,260.0,OP,SUB,BIT,6,1978,4,2016
803,Arizona Public Service Co,113,Cholla,AZ,Navajo,3,ST,,312.3,271.0,271.0,OP,SUB,BIT,5,1980, , 
803,Arizona Public Service Co,113,Cholla,AZ,Navajo,4,ST,,414.0,380.0,380.0,OP,SUB,BIT,6,1981, , 
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,4,ST,,173.3,156.0,156.0,OP,SUB,NG,7,1967, , 
15474,Public Service Co of Oklahoma,127,Oklaunion,TX,Wilbarger,1,ST,,720.0,650.0,650.0,OP,SUB,,12,1986, , 
17543,South Carolina Public Service Authority,130,Cross,SC,Berkeley,1,ST,,590.9,580.0,590.0,OP,BIT,PC,5,1995, , 
17543,South Carolina Public Service Authority,130,Cross,SC,Berkeley,2,ST,,556.2,570.0,585.0,OP,BIT,,5,1984, , 
17543,South Carolina Public Service Authority,130,Cross,SC,Berkeley,3,ST,,591.0,600.0,600.0,OP,BIT,PC,1,2007, , 
17543,South Carolina Public Service Authority,130,Cross,SC,Berkeley,4,ST,,652.0,600.0,600.0,OP,BIT,PC,10,2008, , 
21554,Seminole Electric Cooperative Inc,136,Seminole (FL),FL,Putnam,1,ST,,735.9,652.0,664.0,OP,BIT,,2,1984, , 
21554,Seminole Electric Cooperative Inc,136,Seminole (FL),FL,Putnam,2,ST,,735.9,657.0,665.0,OP,BIT,,1,1985, , 
796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,ST2,ST,,204.0,175.0,175.0,OP,SUB,NG,1,1979, , 
796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,ST3,ST,,204.0,175.0,175.0,OP,SUB,NG,9,1979, , 
7490,Grand River Dam Authority,165,GREC,OK,Mayes,1,ST,,540.0,482.0,482.0,OP,SUB,,6,1981,4,2017
7490,Grand River Dam Authority,165,GREC,OK,Mayes,2,ST,,594.0,508.0,508.0,OP,SUB,,10,1985, , 
9617,JEA,207,St Johns River Power Park,FL,Duval,1,ST,,679.0,626.0,638.0,OP,BIT,PC,4,1987, , 
9617,JEA,207,St Johns River Power Park,FL,Duval,2,ST,,679.0,626.0,638.0,OP,BIT,PC,7,1988, , 
54888,NRG Texas Power LLC,298,Limestone,TX,Limestone,1,ST,,893.0,831.0,831.0,OP,LIG,SUB,12,1985, , 
54888,NRG Texas Power LLC,298,Limestone,TX,Limestone,2,ST,,956.8,858.0,858.0,OP,LIG,SUB,12,1986, , 
12384,Midwest Generations EME LLC,384,Joliet 29,IL,Will,7,ST,,660.0,518.0,522.0,OP,SUB,NG,4,1965, , 
12384,Midwest Generations EME LLC,384,Joliet 29,IL,Will,8,ST,,660.0,518.0,522.0,OP,SUB,NG,3,1966, , 
15466,Public Service Co of Colorado,469,Cherokee,CO,Adams,3,ST,,170.5,152.0,152.0,OP,BIT,NG,6,1962,9,2015
15466,Public Service Co of Colorado,469,Cherokee,CO,Adams,4,ST,,380.8,352.0,352.0,OP,BIT,NG,6,1968, , 
15466,Public Service Co of Colorado,470,Comanche (CO),CO,Pueblo,1,ST,,382.5,325.0,325.0,OP,SUB,,6,1973, , 
15466,Public Service Co of Colorado,470,Comanche (CO),CO,Pueblo,2,ST,,396.0,335.0,335.0,OP,SUB,,6,1975, , 
15466,Public Service Co of Colorado,470,Comanche (CO),CO,Pueblo,3,ST,,856.8,750.0,766.0,OP,SUB,,7,2010, , 
15466,Public Service Co of Colorado,477,Valmont,CO,Boulder,5,ST,,191.7,184.0,184.0,OP,BIT,NG,5,1964,12,2017
3989,City of Colorado Springs - (CO),492,Martin Drake,CO,El Paso,5,ST,,50.0,46.0,46.0,OP,SUB,BIT,11,1962, , 
3989,City of Colorado Springs - (CO),492,Martin Drake,CO,El Paso,6,ST,,75.0,77.0,77.0,OP,SUB,BIT,10,1968, , 
3989,City of Colorado Springs - (CO),492,Martin Drake,CO,El Paso,7,ST,,132.0,131.0,131.0,OP,SUB,BIT,7,1974, , 
10633,City of Lamar - (CO),508,Lamar Plant,CO,Prowers,4,ST,,25.0,25.0,25.0,OS,SUB,,8,1972, , 
10633,City of Lamar - (CO),508,Lamar Plant,CO,Prowers,6,ST,,18.5,15.0,15.0,OS,SUB,,5,2009, , 
19204,City of Trinidad - (CO),511,Trinidad (CO),CO,LAS ANIMAS,1,ST,,3.7,3.8,3.8,OS,BIT,,5,1950, , 
15466,Public Service Co of Colorado,525,Hayden,CO,Routt,1,ST,,190.0,184.0,184.0,OP,BIT,NG,7,1965, , 
15466,Public Service Co of Colorado,525,Hayden,CO,Routt,2,ST,,275.4,262.0,262.0,OP,BIT,,9,1976, , 
30151,"Tri-State G & T Assn, Inc",527,Nucla,CO,Montrose,1,ST,,11.5,12.0,12.0,OP,BIT,,11,1959, , 
30151,"Tri-State G & T Assn, Inc",527,Nucla,CO,Montrose,2,ST,,11.5,12.0,12.0,OP,BIT,,11,1959, , 
30151,"Tri-State G & T Assn, Inc",527,Nucla,CO,Montrose,3,ST,,11.5,12.0,12.0,OP,BIT,,11,1959, , 
30151,"Tri-State G & T Assn, Inc",527,Nucla,CO,Montrose,ST4,ST,,79.3,64.0,64.0,OP,BIT,,1,1991, , 
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,1,ST,,464.5,440.0,443.0,OP,BIT,,7,1987, , 
14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,2,ST,,464.5,456.0,456.0,OP,BIT,LFG,6,1996, , 
15452,PSEG Power Connecticut LLC,568,Bridgeport Station,CT,Fairfield,3,ST,,400.0,383.4,385.0,OP,SUB,RFO,8,1968, , 
9332,Indian River Operations Inc,594,Indian River Generating Station,DE,Sussex,4,ST,,445.5,410.0,410.0,OP,BIT,DFO,10,1980, , 
58177,Raven Power Holdings LLC,602,Brandon Shores,MD,Anne Arundel,1,ST,,685.0,635.0,640.0,OP,BIT,,5,1984, , 
58177,Raven Power Holdings LLC,602,Brandon Shores,MD,Anne Arundel,2,ST,,685.0,638.0,640.0,OP,BIT,,5,1991, , 
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,1,ST,,440.5,370.0,372.0,OP,BIT,,10,1966,3,2016
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,2,ST,,523.8,499.0,503.0,OP,BIT,,11,1969,3,2016
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,5,ST,,739.2,710.0,721.0,OP,BIT,,10,1984, , 
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,ST4,ST,,739.2,712.0,721.0,OP,BIT,,12,1982, , 
7801,Gulf Power Co,641,Crist,FL,Escambia,4,ST,,93.7,75.0,75.0,OP,BIT,NG,7,1959, , 
7801,Gulf Power Co,641,Crist,FL,Escambia,5,ST,,93.7,75.0,75.0,OP,BIT,NG,6,1961, , 
7801,Gulf Power Co,641,Crist,FL,Escambia,6,ST,,369.7,299.0,299.0,OP,BIT,NG,5,1970, , 
7801,Gulf Power Co,641,Crist,FL,Escambia,7,ST,,578.0,475.0,475.0,OP,BIT,,8,1973, , 
7801,Gulf Power Co,642,Scholz,FL,Jackson,1,ST,,49.0,46.0,46.0,OP,BIT,,3,1953,4,2015
7801,Gulf Power Co,642,Scholz,FL,Jackson,2,ST,,49.0,46.0,46.0,OP,BIT,,10,1953,4,2015
7801,Gulf Power Co,643,Lansing Smith,FL,Bay,1,ST,,149.6,162.0,162.0,OP,BIT,,6,1965,3,2016
7801,Gulf Power Co,643,Lansing Smith,FL,Bay,2,ST,,190.4,195.0,195.0,OP,BIT,,6,1967,3,2016
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST1,ST,,445.5,385.0,395.0,OP,BIT,PC,10,1970, , 
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST2,ST,,445.5,385.0,395.0,OP,BIT,PC,4,1973, , 
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST3,ST,,445.5,395.0,400.0,OP,BIT,PC,5,1976, , 
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,ST4,ST,,486.0,437.0,442.0,OP,BIT,PC,2,1985, , 
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,Alachua,2,ST,,250.7,232.0,232.0,OP,BIT,NG,10,1981, , 
10623,City of Lakeland - (FL),676,C D McIntosh Jr,FL,Polk,3,ST,,363.8,342.0,342.0,OP,BIT,NG,9,1982, , 
7140,Georgia Power Co,703,Bowen,GA,Bartow,1,ST,,805.8,724.0,724.0,OP,BIT,DFO,10,1971, , 
7140,Georgia Power Co,703,Bowen,GA,Bartow,2,ST,,788.8,724.0,724.0,OP,BIT,DFO,9,1972, , 
7140,Georgia Power Co,703,Bowen,GA,Bartow,3,ST,,952.0,892.0,892.0,OP,BIT,DFO,12,1974, , 
7140,Georgia Power Co,703,Bowen,GA,Bartow,4,ST,,952.0,862.0,892.0,OP,BIT,DFO,11,1975, , 
7140,Georgia Power Co,708,Hammond,GA,Floyd,1,ST,,125.0,110.0,110.0,OP,BIT,DFO,6,1954, , 
7140,Georgia Power Co,708,Hammond,GA,Floyd,2,ST,,125.0,110.0,110.0,OP,BIT,DFO,9,1954, , 
7140,Georgia Power Co,708,Hammond,GA,Floyd,3,ST,,125.0,110.0,110.0,OP,BIT,DFO,6,1955, , 
7140,Georgia Power Co,708,Hammond,GA,Floyd,4,ST,,578.0,510.0,510.0,OP,BIT,DFO,12,1970, , 
7140,Georgia Power Co,709,Harllee Branch,GA,Putnam,1,ST,,299.2,269.0,269.0,OP,BIT,DFO,6,1965,4,2015
7140,Georgia Power Co,709,Harllee Branch,GA,Putnam,3,ST,,544.0,488.0,488.0,OP,BIT,DFO,7,1968,4,2015
7140,Georgia Power Co,709,Harllee Branch,GA,Putnam,4,ST,,544.0,507.0,507.0,OP,BIT,DFO,6,1969,4,2015
7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,3,ST,,163.2,155.0,155.0,OP,BIT,DFO,5,1964,7,2016
7140,Georgia Power Co,728,Yates,GA,Coweta,1,ST,,122.5,97.0,97.0,OP,BIT,NG,9,1950,4,2015
7140,Georgia Power Co,728,Yates,GA,Coweta,2,ST,,122.5,103.0,103.0,OP,BIT,NG,11,1950,4,2015
7140,Georgia Power Co,728,Yates,GA,Coweta,3,ST,,122.5,111.0,111.0,OP,BIT,NG,8,1952,4,2015
7140,Georgia Power Co,728,Yates,GA,Coweta,4,ST,,156.2,133.0,133.0,OP,BIT,NG,6,1957,4,2015
7140,Georgia Power Co,728,Yates,GA,Coweta,5,ST,,156.2,135.0,135.0,OP,BIT,NG,5,1958,4,2015
7140,Georgia Power Co,728,Yates,GA,Coweta,6,ST,,403.7,352.0,352.0,OP,BIT,NG,7,1974, , 
7140,Georgia Power Co,728,Yates,GA,Coweta,7,ST,,403.7,355.0,355.0,OP,BIT,NG,4,1974, , 
7140,Georgia Power Co,733,Kraft,GA,Chatham,2,ST,,54.4,52.0,52.0,OP,BIT,NG,5,1961,4,2016
7140,Georgia Power Co,733,Kraft,GA,Chatham,3,ST,,103.5,101.0,101.0,OP,BIT,NG,5,1965,4,2016
7140,Georgia Power Co,733,Kraft,GA,Chatham,ST1,ST,,50.0,48.0,48.0,OP,BIT,NG,7,1958,4,2016
4538,Crisp County Power Comm,753,Crisp Plant,GA,WORTH,1,ST,,12.5,10.0,10.0,OP,BIT,NG,6,1957, , 
49756,Illinois Power Resources Generating LLC,856,E D Edwards,IL,Peoria,1,ST,,136.0,95.0,105.0,OP,SUB,BIT,5,1960,12,2016
49756,Illinois Power Resources Generating LLC,856,E D Edwards,IL,Peoria,2,ST,,280.5,240.0,255.0,OP,SUB,BIT,6,1968, , 
49756,Illinois Power Resources Generating LLC,856,E D Edwards,IL,Peoria,3,ST,,363.8,315.0,335.0,OP,SUB,BIT,6,1972, , 
520,Illinois Power Generating Co,861,Coffeen,IL,Montgomery,1,ST,,388.9,330.0,335.0,OP,SUB,BIT,12,1965, , 
520,Illinois Power Generating Co,861,Coffeen,IL,Montgomery,2,ST,,616.5,565.0,580.0,OP,SUB,BIT,9,1972, , 
12384,Midwest Generations EME LLC,874,Joliet 9,IL,Will,6,ST,,360.4,314.0,314.0,OP,SUB,,6,1959, , 
5269,Dynegy,876,Kincaid Generation LLC,IL,Christian,1,ST,,659.5,579.0,579.0,OP,SUB,,6,1967, , 
5269,Dynegy,876,Kincaid Generation LLC,IL,Christian,2,ST,,659.5,579.0,579.0,OP,SUB,,6,1968, , 
12384,Midwest Generations EME LLC,879,Powerton,IL,Tazewell,5,ST,,892.8,769.0,769.0,OP,SUB,BIT,9,1972, , 
12384,Midwest Generations EME LLC,879,Powerton,IL,Tazewell,6,ST,,892.8,769.0,769.0,OP,SUB,BIT,12,1975, , 
12384,Midwest Generations EME LLC,883,Waukegan,IL,Lake,7,ST,,326.4,328.0,328.0,OP,SUB,NG,6,1958, , 
12384,Midwest Generations EME LLC,883,Waukegan,IL,Lake,8,ST,,355.3,361.0,361.0,OP,SUB,NG,7,1962, , 
12384,Midwest Generations EME LLC,884,Will County,IL,Will,4,ST,,598.4,510.0,520.0,OP,SUB,DFO,6,1963,12,2018
5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,1,ST,,183.3,159.0,167.0,OP,SUB,NG,8,1953, , 
5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,2,ST,,183.3,159.0,167.0,OP,SUB,,9,1953, , 
5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,3,ST,,183.3,157.0,167.0,OP,SUB,,5,1954, , 
5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,4,ST,,183.3,160.0,167.0,OP,SUB,NG,8,1954, , 
5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,5,ST,,183.3,156.0,167.0,OP,SUB,,6,1955, , 
5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,6,ST,,183.3,157.0,167.0,OP,SUB,,8,1955, , 
5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,IL,Randolph,1,ST,,625.1,576.0,590.0,OP,SUB,,7,1970, , 
5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,IL,Randolph,2,ST,,634.5,581.0,595.0,OP,SUB,,3,1973, , 
5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,IL,Randolph,3,ST,,634.5,621.0,630.0,OP,SUB,,4,1975, , 
5517,Dynegy Midwest Generation Inc,891,Havana,IL,Mason,6,ST,,488.0,431.0,435.0,OP,SUB,DFO,6,1978, , 
5517,Dynegy Midwest Generation Inc,892,Hennepin Power Station,IL,Putnam,1,ST,,75.0,66.0,68.0,OP,SUB,NG,6,1953, , 
5517,Dynegy Midwest Generation Inc,892,Hennepin Power Station,IL,Putnam,2,ST,,231.3,218.0,226.0,OP,SUB,NG,5,1959, , 
5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,4,ST,,112.5,89.5,92.2,OP,SUB,NG,6,1954, , 
5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,5,ST,,387.6,375.5,381.0,OP,SUB,NG,7,1964, , 
17828,City of Springfield - (IL),963,Dallman,IL,Sangamon,1,ST,,90.2,73.0,73.0,OP,BIT,DFO,6,1968, , 
17828,City of Springfield - (IL),963,Dallman,IL,Sangamon,2,ST,,90.2,65.0,65.0,OP,BIT,DFO,6,1972, , 
17828,City of Springfield - (IL),963,Dallman,IL,Sangamon,3,ST,,207.3,188.0,188.0,OP,BIT,DFO,6,1978, , 
17828,City of Springfield - (IL),963,Dallman,IL,Sangamon,4,ST,,230.1,208.0,208.0,OP,BIT,,5,2009, , 
17632,Southern Illinois Power Coop,976,Marion,IL,Williamson,1,ST,,33.0,40.0,40.0,OP,BIT,WC,6,1963, , 
17632,Southern Illinois Power Coop,976,Marion,IL,Williamson,2,ST,,33.0,40.0,40.0,OP,BIT,WC,8,1963, , 
17632,Southern Illinois Power Coop,976,Marion,IL,Williamson,3,ST,,33.0,40.0,40.0,OP,BIT,WC,9,1963, , 
17632,Southern Illinois Power Coop,976,Marion,IL,Williamson,4,ST,,173.0,170.0,170.0,OP,BIT,WC,10,1978, , 
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,1,ST,,217.3,195.5,199.7,OP,BIT,SUB,2,1955, , 
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,2,ST,,217.3,195.5,199.7,OP,BIT,SUB,5,1955, , 
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,3,ST,,217.3,195.5,199.7,OP,BIT,SUB,7,1955, , 
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,4,ST,,217.3,195.5,199.7,OP,BIT,SUB,10,1955, , 
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,5,ST,,217.3,195.5,199.7,OP,BIT,SUB,11,1955, , 
9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,6,ST,,217.3,195.5,199.7,OP,BIT,SUB,3,1956, , 
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,1,ST,,152.5,145.0,145.0,OP,BIT,,3,1951,6,2015
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,2,ST,,152.5,145.0,145.0,OP,BIT,,11,1952,6,2015
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,3,ST,,215.4,200.0,205.0,OP,BIT,,12,1954,6,2015
9324,Indiana Michigan Power Co,988,Tanners Creek,IN,Dearborn,4,ST,,579.7,500.0,500.0,OP,BIT,SUB,7,1964,6,2015
9273,Indianapolis Power & Light Co,990,Harding Street,IN,Marion,5,ST,,100.0,101.0,101.0,OP,BIT,DFO,6,1958, , 
9273,Indianapolis Power & Light Co,990,Harding Street,IN,Marion,6,ST,,100.0,99.0,99.0,OP,BIT,DFO,5,1961, , 
9273,Indianapolis Power & Light Co,990,Harding Street,IN,Marion,7,ST,,463.0,418.0,418.0,OP,BIT,DFO,7,1973, , 
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,3,ST,,50.0,40.0,40.0,OP,BIT,,12,1951,4,2016
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,4,ST,,69.0,56.0,57.0,OP,BIT,,1,1953,4,2016
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,5,ST,,69.0,62.0,63.0,OP,BIT,,12,1953,4,2016
9273,Indianapolis Power & Light Co,991,Eagle Valley (IN),IN,Morgan,6,ST,,113.6,99.0,100.0,OP,BIT,,10,1956,4,2016
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,Pike,4,ST,,670.9,529.6,534.6,OP,BIT,,4,1986, , 
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,Pike,ST1,ST,,281.6,222.5,225.1,OP,BIT,,6,1967, , 
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,Pike,ST2,ST,,523.3,421.8,432.2,OP,BIT,,12,1969, , 
9273,Indianapolis Power & Light Co,994,AES Petersburg,IN,Pike,ST3,ST,,670.9,527.6,540.3,OP,BIT,,11,1977, , 
13756,Northern Indiana Pub Serv Co,995,Bailly,IN,Porter,7,ST,,190.4,160.0,160.0,OP,BIT,NG,11,1962, , 
13756,Northern Indiana Pub Serv Co,995,Bailly,IN,Porter,8,ST,,413.1,320.0,320.0,OP,BIT,NG,7,1968, , 
13756,Northern Indiana Pub Serv Co,997,Michigan City,IN,LaPorte,12,ST,,540.0,469.0,469.0,OP,SUB,BIT,5,1974, , 
15470,Duke Energy Indiana Inc,1001,Cayuga,IN,Vermillion,1,ST,,531.0,500.0,505.0,OP,BIT,DFO,10,1970, , 
15470,Duke Energy Indiana Inc,1001,Cayuga,IN,Vermillion,2,ST,,531.0,495.0,500.0,OP,BIT,DFO,6,1972, , 
15470,Duke Energy Indiana Inc,1004,Edwardsport,IN,Knox,CT1,CT,1,236.5, , ,OP,SGC,NG,6,2013, , 
15470,Duke Energy Indiana Inc,1004,Edwardsport,IN,Knox,CT2,CT,1,236.5, , ,OP,SGC,NG,6,2013, , 
15470,Duke Energy Indiana Inc,1004,Edwardsport,IN,Knox,ST,CA,1,331.5,571.0,630.0,OP,SGC,NG,6,2013, , 
15470,Duke Energy Indiana Inc,1008,R Gallagher,IN,Floyd,2,ST,,150.0,140.0,140.0,OP,BIT,DFO,12,1958, , 
15470,Duke Energy Indiana Inc,1008,R Gallagher,IN,Floyd,4,ST,,150.0,140.0,140.0,OP,BIT,DFO,3,1961, , 
15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,2,ST,,112.5,85.0,85.0,OP,BIT,,8,1953,4,2016
15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,3,ST,,123.2,85.0,85.0,OP,BIT,,9,1954,4,2016
15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,4,ST,,112.5,85.0,85.0,OP,BIT,,1,1955,4,2016
15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,5,ST,,125.0,95.0,95.0,OP,BIT,,5,1956,4,2016
15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,6,ST,,387.0,318.0,318.0,OP,BIT,,8,1968,4,2016
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,IN,Warrick,2,ST,,103.7,90.0,90.0,OP,BIT,NG,12,1966, , 
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,IN,Warrick,3,ST,,265.2,270.0,270.0,OP,BIT,NG,6,1973, , 
59774,Crawfordsville Energy LLC,1024,Crawfordsville Power Plant,IN,Montgomery,4,ST,,11.5,10.6,10.6,OP,BIT,,1,1955, , 
59774,Crawfordsville Energy LLC,1024,Crawfordsville Power Plant,IN,Montgomery,5,ST,,12.6,12.6,12.6,OP,BIT,,1,1965, , 
11142,City of Logansport - (IN),1032,Logansport,IN,Cass,4,ST,,18.0,16.5,16.5,OP,BIT,,6,1958,1,2016
11142,City of Logansport - (IN),1032,Logansport,IN,Cass,5,ST,,25.0,22.0,22.0,OP,BIT,,6,1964,1,2016
14839,City of Peru - (IN),1037,Peru (IN),IN,Miami,2,ST,,22.0,20.0,20.0,OP,BIT,DFO,2,1959, , 
14839,City of Peru - (IN),1037,Peru (IN),IN,Miami,3,ST,,12.5,12.0,12.0,OP,BIT,DFO,6,1949, , 
